{8ee4271c-4801-11ea-b77f-2e728ce88125},2019-09-05 12:11:26,2019-09-05 12:11:26,0,AMICO,AMICO,AMICO,AMICO,0,amico
{8ee429b0-4801-11ea-b77f-2e728ce88125},2019-09-05 12:11:35,2019-09-05 12:11:35,0,ARDEX,ARDEX,ARDEX,ARDEX,0,ardex
{8ee42afa-4801-11ea-b77f-2e728ce88125},2019-09-05 12:11:38,2019-09-05 12:11:38,0,CertainTeed,CertainTeed,CertainTeed,CertainTeed,0,certainteed
{8ee42ef6-4801-11ea-b77f-2e728ce88125},2019-09-05 12:11:39,2019-09-05 12:11:39,0,Sika Scofield,Sika Scofield,Sika Scofield,Sika Scofield,0,sika-scofield
{a77961de-4801-11ea-b77f-2e728ce88125},2019-09-05 12:11:41,2019-09-05 12:11:41,0,SpecChem,SpecChem,SpecChem,SpecChem,0,specchem
